id,videoID,title,description,publishedAt,thumbnail,duration,tags,views,likes,dislikes,comments,sport,teams,players,umpires,topic,gamedate
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC5FNUM4ODc1QzNCMTU5QjNF,xdEc9u_qmdQ,"Gleyber Torres gets the job done with bases loaded, a breakdown","#yankees #gleyber #seatgeekcodeJOMBOY

If you're ever in Montclaire NJ go get a burger from https://www.instagram.com/stuffed_grassfedburgers/channel/

NEW MERCH! https://shop.jomboymedia.com/collections/jomboy-media

LEAVE BREAKDOWN SUGGESTIONS HERE: http://bit.ly/BreakdownSuggestions

Support on Patreon: https://www.patreon.com/jomboymedia
• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

Subscribe to our other YT Channels
Talkin Yanks: https://www.youtube.com/channel/UCzcaZfAmCJlCSoBOiNWx20Q
Jomboy & Jake Radio: https://www.youtube.com/channel/UCifMPWjBEu7rYx3CVdkjiWA
Laughs from the Past: https://www.youtube.com/channel/UCAFEYBtgbNxHAVMGNsyqMiQ

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-10-05T18:52:45Z,https://i.ytimg.com/vi/xdEc9u_qmdQ/maxresdefault.jpg,PT2M21S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'gleyber', 'yankees', 'alds']",198236,3565,84,220,Baseball,Yankees|Twins,Gleyber Torres|Zack Littell,,ALDS|AL|Playoffs,20191004
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC5EN0NFNTkzRjg3NkYxRjcy,7Uu2PGw3SbM,"The Cardinals rally in the 9th to take the lead in Game 1 of the NLDS, a breakdown","#cardinals #nlds #seatgeekcodeJOMBOY

Sign up for The Sports Letter here: https://thesportsletter.referralrock.com/l/1MJ1A5TTK/

NEW MERCH! https://shop.jomboymedia.com/collections/jomboy-media

LEAVE BREAKDOWN SUGGESTIONS HERE: http://bit.ly/BreakdownSuggestions

Support on Patreon: https://www.patreon.com/jomboymedia
• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

Subscribe to our other YT Channels
Talkin Yanks: https://www.youtube.com/channel/UCzcaZfAmCJlCSoBOiNWx20Q
Jomboy & Jake Radio: https://www.youtube.com/channel/UCifMPWjBEu7rYx3CVdkjiWA
Laughs from the Past: https://www.youtube.com/channel/UCAFEYBtgbNxHAVMGNsyqMiQ

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-10-04T18:17:31Z,https://i.ytimg.com/vi/7Uu2PGw3SbM/maxresdefault.jpg,PT2M31S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'cardinals', 'braves', 'nlda', '2019']",184361,3104,58,277,Baseball,Braves|Cardinals,Mark Melancon|Dexter Fowler|Paul Goldschmidt|Marcell Ozuna|Kolten Wong,,NLDS|NL|Playoffs,20191003
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC4zREU5RTk2QUMzMERDOTdD,aY2CfG2mziI,"Joc Pederson hits a home run vs Hunter Strickland in Game 1 of the NLDS, a breakdown","#dodgers #joc #seatgeekcodeJOMBOY

Brought to you by http://bit.ly/Auction-of-Champions thousands of awesome memorabilia items to check out every week and every single item is ALWAYS authenticated, guaranteed. Select JOMBOY when you register for your free account and get $20 off your first purchase!

NEW MERCH! https://shop.jomboymedia.com/collections/jomboy-media

LEAVE BREAKDOWN SUGGESTIONS HERE: http://bit.ly/BreakdownSuggestions

Support on Patreon: https://www.patreon.com/jomboymedia
• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

Subscribe to our other YT Channels
Talkin Yanks: https://www.youtube.com/channel/UCzcaZfAmCJlCSoBOiNWx20Q
Jomboy & Jake Radio: https://www.youtube.com/channel/UCifMPWjBEu7rYx3CVdkjiWA
Laughs from the Past: https://www.youtube.com/channel/UCAFEYBtgbNxHAVMGNsyqMiQ

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-11-17T00:23:40Z,https://i.ytimg.com/vi/aY2CfG2mziI/maxresdefault.jpg,PT2M20S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'joc pederson', 'dodgers', 'home run', 'nlds']",163229,3965,78,333,Baseball,Dodgers|Nationals,Joc Pederson|Hunter Strickland,,Home Run|NLDS|NL|Playoffs,20191003
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC5GRkE1RDgyQkNCNzVBNUMx,Lfbe2QyX9PU,"Yandy Diaz hits two home runs in the Wild Card Game, a breakdown","#yandydiaz #rays #seatgeekcodeJOMBOY

Sign up for The Sports Letter here: https://thesportsletter.referralrock.com/l/1MJ1A5TTK/

NEW MERCH! https://shop.jomboymedia.com/collections/jomboy-media

LEAVE BREAKDOWN SUGGESTIONS HERE: http://bit.ly/BreakdownSuggestions

Support on Patreon: https://www.patreon.com/jomboymedia
• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

Subscribe to our other YT Channels
Talkin Yanks: https://www.youtube.com/channel/UCzcaZfAmCJlCSoBOiNWx20Q
Jomboy & Jake Radio: https://www.youtube.com/channel/UCifMPWjBEu7rYx3CVdkjiWA
Laughs from the Past: https://www.youtube.com/channel/UCAFEYBtgbNxHAVMGNsyqMiQ

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-10-04T16:16:33Z,https://i.ytimg.com/vi/Lfbe2QyX9PU/maxresdefault.jpg,PT1M49S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'yandy diaz', 'rays', 'oakland', 'wild card game', 'home runs']",68971,1784,15,86,Baseball,Rays|A's,Yandy Diaz,,Home Run|AL|Playoffs,20191002
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC42QzI1QkQ3QTAzM0VCODcw,zWD3Yu2LJi8,"Juan Soto vs Josh Hader with the bases loaded, a breakdown","#nationals #soto #seatgeekcodeJOMBOY

NEW MERCH! https://shop.jomboymedia.com/collections/jomboy-media

LEAVE BREAKDOWN SUGGESTIONS HERE: http://bit.ly/BreakdownSuggestions

Support on Patreon: https://www.patreon.com/jomboymedia
• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

Subscribe to our other YT Channels
Talkin Yanks: https://www.youtube.com/channel/UCzcaZfAmCJlCSoBOiNWx20Q
Jomboy & Jake Radio: https://www.youtube.com/channel/UCifMPWjBEu7rYx3CVdkjiWA
Laughs from the Past: https://www.youtube.com/channel/UCAFEYBtgbNxHAVMGNsyqMiQ

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-10-02T21:38:04Z,https://i.ytimg.com/vi/zWD3Yu2LJi8/maxresdefault.jpg,PT2M13S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'nationals', 'brewers', 'hader', 'soto', 'wild card game']",366408,6193,118,452,Baseball,Nationals|Brewers,Juan Soto|Josh Hader,,NL|Playoffs,20191001
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC41NTA1NjcwODc4RTQxRjRC,e7SA1ao1EM0,"The Nationals rally in the 8th and win the Wild Card Game, a breakdown","#nationals #wildcard #seatgeekcodeJOMBOY

Head to http://www.vincerowatches.com/jomboy and get yourself a handcrafted luxury watch for 15% percent off

NEW MERCH! https://shop.jomboymedia.com/collections/jomboy-media

LEAVE BREAKDOWN SUGGESTIONS HERE: http://bit.ly/BreakdownSuggestions

Support on Patreon: https://www.patreon.com/jomboymedia
• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

Subscribe to our other YT Channels
Talkin Yanks: https://www.youtube.com/channel/UCzcaZfAmCJlCSoBOiNWx20Q
Jomboy & Jake Radio: https://www.youtube.com/channel/UCifMPWjBEu7rYx3CVdkjiWA
Laughs from the Past: https://www.youtube.com/channel/UCAFEYBtgbNxHAVMGNsyqMiQ

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-10-02T04:16:10Z,https://i.ytimg.com/vi/e7SA1ao1EM0/maxresdefault.jpg,PT2M21S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'nationals', 'brewers', 'soto', 'washington nationals', 'wild card game']",351965,7957,127,1182,Baseball,Nationals|Brewers,Josh Hader|Ryan Zimmerman|Juan Soto|Daniel Hudson,,NL|Playoffs,20191001
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC5BNEYxQjY2RTFEQ0ZEMjcw,KjJwdqHb23s,"Mookie Betts walks it off with heads up baserunning, a breakdown","Download and Subscribe to Talkin' Baseball http://bit.ly/TalkinBaseballPodcast

NEW MERCH! https://shop.jomboymedia.com/collections/jomboy-media

LEAVE BREAKDOWN SUGGESTIONS HERE: http://bit.ly/BreakdownSuggestions

Support on Patreon: https://www.patreon.com/jomboymedia
• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

Subscribe to our other YT Channels
Talkin Yanks: https://www.youtube.com/channel/UCzcaZfAmCJlCSoBOiNWx20Q
Jomboy & Jake Radio: https://www.youtube.com/channel/UCifMPWjBEu7rYx3CVdkjiWA
Laughs from the Past: https://www.youtube.com/channel/UCAFEYBtgbNxHAVMGNsyqMiQ

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-10-01T21:42:51Z,https://i.ytimg.com/vi/KjJwdqHb23s/maxresdefault.jpg,PT2M23S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'red sox', 'mookie betts', 'walk off', 'baserunning', 'orioles']",211663,4975,55,403,Baseball,Orioles|Red Sox,Mookie Betts,,Walk-Off|AL,20190929
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC4yNkE5QUNGQTVDQzc4NEZB,fpAfb9vBwDI,"Hyun Jin Ryu hits his first career home run, a breakdown","#ryu #dodgers #seatgeekcodeJOMBOY

Sign up for The Sports Letter here: https://thesportsletter.referralrock.com/l/1MJ1A5TTK/

NEW MERCH! https://shop.jomboymedia.com/collections/jomboy-media

LEAVE BREAKDOWN SUGGESTIONS HERE: http://bit.ly/BreakdownSuggestions

Support on Patreon: https://www.patreon.com/jomboymedia
• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

Subscribe to our other YT Channels
Talkin Yanks: https://www.youtube.com/channel/UCzcaZfAmCJlCSoBOiNWx20Q
Jomboy & Jake Radio: https://www.youtube.com/channel/UCifMPWjBEu7rYx3CVdkjiWA
Laughs from the Past: https://www.youtube.com/channel/UCAFEYBtgbNxHAVMGNsyqMiQ

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-11-17T00:25:31Z,https://i.ytimg.com/vi/fpAfb9vBwDI/maxresdefault.jpg,PT2M,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'ryu', 'dodgers', 'home run', 'national league']",188748,4731,51,344,Baseball,Dodgers|Rockies,Hyun Jin Ryu,,Home Run|NL,20191001
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC5GNzQ2Q0EzRDA2RDU0OUU3,HdVk5up-Lto,"Umpire gets taken down in a three-way collision, a breakdown","#umpire #collision #seatgeekcodeJOMBOY

Sign up for The Sports Letter here: https://thesportsletter.referralrock.com/l/1MJ1A5TTK/

NEW MERCH! https://shop.jomboymedia.com/collections/jomboy-media

LEAVE BREAKDOWN SUGGESTIONS HERE: http://bit.ly/BreakdownSuggestions

Support on Patreon: https://www.patreon.com/jomboymedia
• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

Subscribe to our other YT Channels
Talkin Yanks: https://www.youtube.com/channel/UCzcaZfAmCJlCSoBOiNWx20Q
Jomboy & Jake Radio: https://www.youtube.com/channel/UCifMPWjBEu7rYx3CVdkjiWA
Laughs from the Past: https://www.youtube.com/channel/UCAFEYBtgbNxHAVMGNsyqMiQ

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-11-17T00:25:31Z,https://i.ytimg.com/vi/HdVk5up-Lto/maxresdefault.jpg,PT2M6S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'UMPIRE COLLISION', 'brewers', 'rockies']",393924,6584,109,338,Baseball,Brewers|Rockies,,,Collision|NL,20190929
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC5BRjY5MUE1RTNBRkREQzFC,roVzM6i3QZg,"Steve Wilkerson robs Jackie Bradley Jr of a go-ahead homer, a breakdown","#wilkerson #orioles #seatgeekcodeJOMBOY

Head to https://backsidebaseball.com/ and use discount code JOMBOY for 15 percent off. Everyday wear with big-league flair.

NEW MERCH! https://shop.jomboymedia.com/collections/jomboy-media

LEAVE BREAKDOWN SUGGESTIONS HERE: http://bit.ly/BreakdownSuggestions

Support on Patreon: https://www.patreon.com/jomboymedia
• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

Subscribe to our other YT Channels
Talkin Yanks: https://www.youtube.com/channel/UCzcaZfAmCJlCSoBOiNWx20Q
Jomboy & Jake Radio: https://www.youtube.com/channel/UCifMPWjBEu7rYx3CVdkjiWA
Laughs from the Past: https://www.youtube.com/channel/UCAFEYBtgbNxHAVMGNsyqMiQ

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-11-17T00:25:31Z,https://i.ytimg.com/vi/roVzM6i3QZg/maxresdefault.jpg,PT2M15S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'red osx', 'orioles', 'jackie bradley jr', 'steve wilkerson', 'catch', 'home run robbing catch', 'rob']",240346,6278,64,431,Baseball,Orioles|Red Sox,Steve Wilkerson|Jackie Bradley Jr,,Home Run|AL|Lip Reading|Robbed Home Run,20190929
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC5FMjY3MkYyNjQ2MTg5NzFF,kjJVJE1VUEE,"Beverage Cart goes rogue at the airport, a breakdown","NEW MERCH! https://shop.jomboymedia.com/collections/jomboy-media

LEAVE BREAKDOWN SUGGESTIONS HERE: http://bit.ly/BreakdownSuggestions

Support on Patreon: https://www.patreon.com/jomboymedia
• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

Subscribe to our other YT Channels
Talkin Yanks: https://www.youtube.com/channel/UCzcaZfAmCJlCSoBOiNWx20Q
Jomboy & Jake Radio: https://www.youtube.com/channel/UCifMPWjBEu7rYx3CVdkjiWA
Laughs from the Past: https://www.youtube.com/channel/UCAFEYBtgbNxHAVMGNsyqMiQ

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-10-01T14:13:08Z,https://i.ytimg.com/vi/kjJVJE1VUEE/maxresdefault.jpg,PT1M42S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'beverage cart', 'airport', 'ohare airport', 'out of control cart', 'spinning airplane cart']",141803,5482,50,622,Misc,,,,,
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC4yRTVFMEFEOEExQkE2MTA2,#NAME?,"Cole Hamels hits Yadier Molina and Yadi gets mad, a breakdown","#yadi #cardinals #seatgeekcodeJOMBOY

Head to https://backsidebaseball.com/ and use discount code JOMBOY for 15 percent off. Everyday wear with big-league flair.

NEW MERCH! https://shop.jomboymedia.com/collections/jomboy-media

LEAVE BREAKDOWN SUGGESTIONS HERE: http://bit.ly/BreakdownSuggestions

Support on Patreon: https://www.patreon.com/jomboymedia
• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

Subscribe to our other YT Channels
Talkin Yanks: https://www.youtube.com/channel/UCzcaZfAmCJlCSoBOiNWx20Q
Jomboy & Jake Radio: https://www.youtube.com/channel/UCifMPWjBEu7rYx3CVdkjiWA
Laughs from the Past: https://www.youtube.com/channel/UCAFEYBtgbNxHAVMGNsyqMiQ

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-11-17T00:25:31Z,https://i.ytimg.com/vi/-F5nOvfNQNU/maxresdefault.jpg,PT2M16S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'molina', 'yadi', 'yadier molina', 'hamels', 'cubs', 'cardinals']",358755,5559,141,728,Baseball,Cubs|Cardinals,Yadier Molina|Cole Hamels,,NL|Hit By Pitch|Brawl,20190928
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC5DN0Y5ODNGRkJDMEIwNDZB,udfkiafE7eM,"Trevor Story hits a walk-off home run vs the Brewers, a breakdown","#stroy #rockies #seatgeekcodeJOMBOY

Sign up for The Sports Letter here: https://thesportsletter.referralrock.com/l/1MJ1A5TTK/

NEW MERCH! https://shop.jomboymedia.com/collections/jomboy-media

LEAVE BREAKDOWN SUGGESTIONS HERE: http://bit.ly/BreakdownSuggestions

Support on Patreon: https://www.patreon.com/jomboymedia
• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

Subscribe to our other YT Channels
Talkin Yanks: https://www.youtube.com/channel/UCzcaZfAmCJlCSoBOiNWx20Q
Jomboy & Jake Radio: https://www.youtube.com/channel/UCifMPWjBEu7rYx3CVdkjiWA
Laughs from the Past: https://www.youtube.com/channel/UCAFEYBtgbNxHAVMGNsyqMiQ

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-10-01T04:29:09Z,https://i.ytimg.com/vi/udfkiafE7eM/maxresdefault.jpg,PT2M6S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'trevor story', 'walk off home run', 'rockies', 'brewers']",83330,2300,25,186,Baseball,Brewers|Rockies,Trevor Story,,Home Run|Walk-Off|NL,20190928
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC45MDgyNjY2MzMwMEFGRDI5,4Yu2mtnyfLQ,"Dominic Smith comes back from the IL and hits a walk-off homer in his first at-bat, a breakdown","#mets #walkoff #seatgeekcodeJOMBOY

Sign up for The Sports Letter here: https://thesportsletter.referralrock.com/l/1MJ1A5TTK/

NEW MERCH! https://shop.jomboymedia.com/collections/jomboy-media

LEAVE BREAKDOWN SUGGESTIONS HERE: http://bit.ly/BreakdownSuggestions

Support on Patreon: https://www.patreon.com/jomboymedia
• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

Subscribe to our other YT Channels
Talkin Yanks: https://www.youtube.com/channel/UCzcaZfAmCJlCSoBOiNWx20Q
Jomboy & Jake Radio: https://www.youtube.com/channel/UCifMPWjBEu7rYx3CVdkjiWA
Laughs from the Past: https://www.youtube.com/channel/UCAFEYBtgbNxHAVMGNsyqMiQ

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-11-17T00:25:31Z,https://i.ytimg.com/vi/4Yu2mtnyfLQ/maxresdefault.jpg,PT2M19S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'dominic smith', 'walk off homer', 'mets']",100428,3158,48,282,Baseball,Mets|Braves,Dominic Smith,,Home Run|Walk-Off|NL,20190929
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC5FNkMxMDc0MzI3QzBFRTU2,DsZBSiG4psg,"Ji man Choi hits a walk-off homer in the 12th, a breakdown","Check out the collection from  Nordstrom Rack here, Up to 80% off designers, no code needed! http://bit.ly/2kX19ga 

NEW MERCH! https://shop.jomboymedia.com/collections/jomboy-media

LEAVE BREAKDOWN SUGGESTIONS HERE: http://bit.ly/BreakdownSuggestions

Support on Patreon: https://www.patreon.com/jomboymedia
• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

Subscribe to our other YT Channels
Talkin Yanks: https://www.youtube.com/channel/UCzcaZfAmCJlCSoBOiNWx20Q
Jomboy & Jake Radio: https://www.youtube.com/channel/UCifMPWjBEu7rYx3CVdkjiWA
Laughs from the Past: https://www.youtube.com/channel/UCAFEYBtgbNxHAVMGNsyqMiQ

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-11-17T00:25:31Z,https://i.ytimg.com/vi/DsZBSiG4psg/maxresdefault.jpg,PT1M58S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'tamba bay', 'rays', 'walk off', 'home run', 'choi walk off', 'yankees']",279373,5634,87,476,Baseball,Yankees|Rays,Ji Man Choi,,Home Run|Walk-Off|AL,20190924
UExDdnFLbHRZVWctSk1jWkFMeVIzdU16YWFpZWRxM2MtdC45RjFFRDA0ODEyRjNBMDYy,KjcMw-s9caY,"Dave Roberts gets ejected for saying a pitch was low, a breakdown","#dodgers #ejection #seatgeekcodeJOMBOY

Sign up for The Sports Letter here: https://thesportsletter.referralrock.com/l/1MJ1A5TTK/

NEW MERCH! https://shop.jomboymedia.com/collections/jomboy-media

LEAVE BREAKDOWN SUGGESTIONS HERE: http://bit.ly/BreakdownSuggestions

Support on Patreon: https://www.patreon.com/jomboymedia
• Extra videos
• Requests
• Live Access to new show
• Jersey giveaway

Subscribe to our other YT Channels
Talkin Yanks: https://www.youtube.com/channel/UCzcaZfAmCJlCSoBOiNWx20Q
Jomboy & Jake Radio: https://www.youtube.com/channel/UCifMPWjBEu7rYx3CVdkjiWA
Laughs from the Past: https://www.youtube.com/channel/UCAFEYBtgbNxHAVMGNsyqMiQ

FB: https://www.facebook.com/JomboyMedia/
TW: http://www.twitter.com/jomboymedia
IG: http://www.instagram.com/JomboyMedia

Personal: @Jomboy_  on TW & IG",2019-11-17T00:25:31Z,https://i.ytimg.com/vi/KjcMw-s9caY/maxresdefault.jpg,PT1M41S,"['a breakdown', 'mlb', 'jomboy videos', 'jomboy', 'jake sucks', 'talkin yanks', 'jomboy podcast', 'tv podcast', 'just talkin podcast', 'mlb breakdowns', 'Talkin yanks', 'jomboy jake radio', 'DODGERS', 'dave roberts', 'ejections', 'gavin lux']",290651,5724,79,478,Baseball,Dodgers|Rockies,Dave Roberts|Gavin Lux,,Ejection|NL,20190920
